STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,N07240
20,KS,67024,6,0,0,0
20,KS,67025,1,520,410,0
20,KS,67025,2,360,170,80
20,KS,67025,3,280,70,20
20,KS,67025,4,200,30,0
20,KS,67025,5,360,20,0
20,KS,67025,6,70,0,0
20,KS,67026,1,610,450,0
20,KS,67026,2,450,210,100
20,KS,67026,3,310,100,30
20,KS,67026,4,280,40,0
20,KS,67026,5,430,30,0
20,KS,67026,6,80,0,0
20,KS,67029,1,170,130,0
20,KS,67029,2,100,50,0
20,KS,67029,3,60,30,0
20,KS,67029,4,40,0,0
20,KS,67029,5,60,0,0
20,KS,67029,6,0,0,0
20,KS,67030,1,420,360,0
20,KS,67030,2,240,140,70
20,KS,67030,3,170,60,0
20,KS,67030,4,150,40,0
20,KS,67030,5,270,0,0
20,KS,67030,6,100,0,0
20,KS,67031,1,300,220,0
20,KS,67031,2,210,100,40
20,KS,67031,3,160,60,20
20,KS,67031,4,120,0,0
20,KS,67031,5,160,0,0
20,KS,67031,6,0,0,0
20,KS,67035,1,120,90,0
20,KS,67035,2,100,50,20
20,KS,67035,3,70,40,0
20,KS,67035,4,60,0,0
20,KS,67035,5,60,0,0
20,KS,67035,6,0,0,0
20,KS,67037,1,3780,2950,220
20,KS,67037,2,2920,1530,550
20,KS,67037,3,2230,720,230
20,KS,67037,4,1620,280,0
20,KS,67037,5,2730,210,0
20,KS,67037,6,500,30,0
20,KS,67038,1,60,40,0
20,KS,67038,2,70,40,0
20,KS,67038,3,30,0,0
20,KS,67038,4,30,0,0
20,KS,67038,5,30,0,0
20,KS,67038,6,0,0,0
20,KS,67039,1,460,340,0
20,KS,67039,2,320,150,70
20,KS,67039,3,210,70,30
20,KS,67039,4,170,20,0
20,KS,67039,5,280,30,0
20,KS,67039,6,40,0,0
20,KS,67042,1,2680,1960,150
20,KS,67042,2,1710,870,310
20,KS,67042,3,1000,330,120
20,KS,67042,4,690,130,0
20,KS,67042,5,850,100,0
20,KS,67042,6,140,0,0
20,KS,67045,1,580,390,30
20,KS,67045,2,380,160,70
20,KS,67045,3,190,40,30
20,KS,67045,4,120,30,0
20,KS,67045,5,130,0,0
20,KS,67045,6,20,0,0
20,KS,67047,1,100,70,20
20,KS,67047,2,80,50,0
20,KS,67047,3,40,0,0
20,KS,67047,4,40,0,0
20,KS,67047,5,0,0,0
20,KS,67047,6,0,0,0
20,KS,67050,1,260,220,0
20,KS,67050,2,150,80,40
20,KS,67050,3,130,30,0
20,KS,67050,4,120,30,0
20,KS,67050,5,200,0,0
20,KS,67050,6,50,0,0
20,KS,67051,1,80,60,0
20,KS,67051,2,40,20,0
20,KS,67051,3,40,0,0
20,KS,67051,4,0,0,0
20,KS,67051,5,40,0,0
20,KS,67051,6,0,0,0
20,KS,67052,1,1040,840,40
20,KS,67052,2,680,340,140
20,KS,67052,3,600,170,60
20,KS,67052,4,480,60,0
20,KS,67052,5,870,60,0
20,KS,67052,6,210,0,0
20,KS,67054,1,200,150,30
20,KS,67054,2,100,60,0
20,KS,67054,3,80,40,0
20,KS,67054,4,50,0,0
20,KS,67054,5,80,0,0
20,KS,67054,6,0,0,0
20,KS,67056,1,430,310,0
20,KS,67056,2,350,170,90
20,KS,67056,3,230,60,0
20,KS,67056,4,150,30,0
20,KS,67056,5,190,0,0
20,KS,67056,6,30,0,0
20,KS,67058,1,290,190,0
20,KS,67058,2,240,110,50
20,KS,67058,3,150,30,20
20,KS,67058,4,80,20,0
20,KS,67058,5,90,0,0
20,KS,67058,6,0,0,0
20,KS,67059,1,140,110,0
20,KS,67059,2,100,50,30
20,KS,67059,3,60,0,0
20,KS,67059,4,50,0,0
20,KS,67059,5,40,0,0
20,KS,67059,6,0,0,0
20,KS,67060,1,2010,1410,140
20,KS,67060,2,1650,710,350
20,KS,67060,3,1050,320,110
20,KS,67060,4,730,100,0
20,KS,67060,5,770,50,0
20,KS,67060,6,90,0,0
20,KS,67062,1,520,390,0
20,KS,67062,2,360,190,60
20,KS,67062,3,300,80,40
20,KS,67062,4,230,50,0
20,KS,67062,5,300,0,0
20,KS,67062,6,70,0,0
20,KS,67063,1,510,380,0
20,KS,67063,2,340,170,90
20,KS,67063,3,260,60,50
20,KS,67063,4,190,30,0
20,KS,67063,5,200,0,0
20,KS,67063,6,40,0,0
20,KS,67066,1,40,30,0
20,KS,67066,2,30,30,0
20,KS,67066,3,20,0,0
20,KS,67066,4,40,0,0
20,KS,67066,5,0,0,0
20,KS,67066,6,0,0,0
20,KS,67067,1,250,200,0
20,KS,67067,2,180,100,50
20,KS,67067,3,160,60,0
20,KS,67067,4,140,50,0
20,KS,67067,5,200,0,0
20,KS,67067,6,40,0,0
20,KS,67068,1,670,480,30
20,KS,67068,2,450,220,80
20,KS,67068,3,300,100,30
20,KS,67068,4,190,30,0
20,KS,67068,5,230,30,0
20,KS,67068,6,50,0,0
20,KS,67070,1,160,110,0
20,KS,67070,2,120,50,30
20,KS,67070,3,60,30,0
20,KS,67070,4,50,0,0
20,KS,67070,5,70,0,0
20,KS,67070,6,0,0,0
20,KS,67073,1,50,30,0
20,KS,67073,2,50,20,0
20,KS,67073,3,0,0,0
20,KS,67073,4,40,0,0
20,KS,67073,5,0,0,0
20,KS,67073,6,0,0,0
20,KS,67074,1,220,140,0
20,KS,67074,2,150,60,50
20,KS,67074,3,130,40,0
20,KS,67074,4,80,20,0
20,KS,67074,5,110,0,0
20,KS,67074,6,0,0,0
20,KS,67101,1,740,570,40
20,KS,67101,2,540,240,120
20,KS,67101,3,390,150,30
20,KS,67101,4,300,60,0
20,KS,67101,5,480,60,0
20,KS,67101,6,150,0,0
20,KS,67103,1,40,30,0
20,KS,67103,2,50,20,0
20,KS,67103,3,20,0,0
20,KS,67103,4,20,0,0
20,KS,67103,5,20,0,0
20,KS,67103,6,0,0,0
20,KS,67104,1,370,260,0
20,KS,67104,2,260,120,60
20,KS,67104,3,180,60,0
20,KS,67104,4,120,40,0
20,KS,67104,5,130,0,0
20,KS,67104,6,0,0,0
20,KS,67106,1,50,40,0
20,KS,67106,2,40,30,0
20,KS,67106,3,30,0,0
20,KS,67106,4,30,0,0
20,KS,67106,5,40,0,0
20,KS,67106,6,0,0,0
20,KS,67107,1,460,310,30
20,KS,67107,2,380,210,60
20,KS,67107,3,240,80,30
20,KS,67107,4,150,0,0
20,KS,67107,5,170,30,0
20,KS,67107,6,40,0,0
20,KS,67108,1,260,190,0
20,KS,67108,2,160,80,50
20,KS,67108,3,100,40,0
20,KS,67108,4,90,0,0
20,KS,67108,5,130,0,0
20,KS,67108,6,20,0,0
20,KS,67109,1,40,30,0
20,KS,67109,2,50,30,0
20,KS,67109,3,30,0,0
20,KS,67109,4,20,0,0
20,KS,67109,5,30,0,0
20,KS,67109,6,0,0,0
20,KS,67110,1,1120,860,60
20,KS,67110,2,860,400,180
20,KS,67110,3,640,190,60
20,KS,67110,4,540,90,0
20,KS,67110,5,610,60,0
20,KS,67110,6,100,0,0
20,KS,67111,1,60,40,0
20,KS,67111,2,60,30,0
20,KS,67111,3,0,0,0
20,KS,67111,4,40,0,0
20,KS,67111,5,0,0,0
20,KS,67111,6,0,0,0
20,KS,67114,1,3380,2380,240
20,KS,67114,2,2590,1320,610
20,KS,67114,3,1580,430,230
20,KS,67114,4,1000,130,0
20,KS,67114,5,1090,100,0
20,KS,67114,6,200,0,0
20,KS,67117,1,230,180,0
20,KS,67117,2,140,80,50
20,KS,67117,3,130,60,0
20,KS,67117,4,90,0,0
20,KS,67117,5,160,20,0
20,KS,67117,6,30,0,0
20,KS,67118,1,90,70,0
20,KS,67118,2,80,30,20
20,KS,67118,3,60,30,0
20,KS,67118,4,60,0,0
20,KS,67118,5,50,0,0
20,KS,67118,6,0,0,0
20,KS,67119,1,200,150,0
20,KS,67119,2,130,60,40
20,KS,67119,3,100,30,0
20,KS,67119,4,80,20,0
20,KS,67119,5,110,0,0
20,KS,67119,6,0,0,0
20,KS,67120,1,170,130,0
20,KS,67120,2,110,60,30
20,KS,67120,3,100,30,0
20,KS,67120,4,100,30,0
20,KS,67120,5,150,0,0
20,KS,67120,6,0,0,0
20,KS,67123,1,100,70,0
20,KS,67123,2,90,60,30
20,KS,67123,3,40,0,0
20,KS,67123,4,30,0,0
20,KS,67123,5,50,0,0
20,KS,67123,6,0,0,0
20,KS,67124,1,1270,910,50
20,KS,67124,2,850,470,110
20,KS,67124,3,500,170,50
20,KS,67124,4,380,60,0
20,KS,67124,5,440,60,0
20,KS,67124,6,130,0,0
20,KS,67127,1,90,60,0
20,KS,67127,2,70,40,0
20,KS,67127,3,40,0,0
20,KS,67127,4,30,0,0
20,KS,67127,5,30,0,0
20,KS,67127,6,0,0,0
20,KS,67131,1,30,40,0
20,KS,67131,2,50,0,0
20,KS,67131,3,0,0,0
20,KS,67131,4,30,0,0
20,KS,67131,5,0,0,0
20,KS,67131,6,0,0,0
20,KS,67132,1,50,60,20
20,KS,67132,2,40,0,0
20,KS,67132,3,30,0,0
20,KS,67132,4,30,0,0
20,KS,67132,5,0,0,0
20,KS,67132,6,0,0,0
20,KS,67133,1,830,650,40
20,KS,67133,2,600,300,130
20,KS,67133,3,490,150,60
20,KS,67133,4,430,60,0
20,KS,67133,5,620,40,0
20,KS,67133,6,110,0,0
20,KS,67134,1,60,70,0
20,KS,67134,2,50,0,0
20,KS,67134,3,0,0,0
20,KS,67134,4,30,0,0
20,KS,67134,5,0,0,0
20,KS,67134,6,0,0,0
20,KS,67135,1,460,340,0
20,KS,67135,2,300,140,70
20,KS,67135,3,230,70,20
20,KS,67135,4,190,50,0
20,KS,67135,5,260,0,0
20,KS,67135,6,50,0,0
20,KS,67137,1,80,60,0
20,KS,67137,2,70,40,0
20,KS,67137,3,30,0,0
20,KS,67137,4,30,0,0
20,KS,67137,5,20,0,0
20,KS,67137,6,0,0,0
20,KS,67138,1,60,40,0
20,KS,67138,2,40,30,0
20,KS,67138,3,30,0,0
20,KS,67138,4,40,0,0
20,KS,67138,5,0,0,0
20,KS,67138,6,0,0,0
20,KS,67140,1,90,60,20
20,KS,67140,2,80,40,0
20,KS,67140,3,50,20,0
20,KS,67140,4,40,0,0
20,KS,67140,5,50,0,0
20,KS,67140,6,0,0,0
20,KS,67142,1,50,40,0
20,KS,67142,2,40,30,0
20,KS,67142,3,30,0,0
20,KS,67142,4,30,0,0
20,KS,67142,5,0,0,0
20,KS,67142,6,0,0,0
20,KS,67144,1,390,280,20
20,KS,67144,2,250,120,70
20,KS,67144,3,180,60,0
20,KS,67144,4,140,40,0
20,KS,67144,5,240,0,0
20,KS,67144,6,60,0,0
20,KS,67146,1,260,160,0
20,KS,67146,2,160,80,50
20,KS,67146,3,150,50,0
20,KS,67146,4,110,30,0
20,KS,67146,5,150,0,0
20,KS,67146,6,0,0,0
20,KS,67147,1,1390,1090,70
20,KS,67147,2,1000,470,190
20,KS,67147,3,710,210,80
20,KS,67147,4,530,70,0
20,KS,67147,5,920,70,0
20,KS,67147,6,210,0,0
20,KS,67149,1,120,90,0
20,KS,67149,2,100,50,40
20,KS,67149,3,90,40,0
20,KS,67149,4,60,0,0
20,KS,67149,5,90,0,0
20,KS,67149,6,30,0,0
20,KS,67151,1,50,40,0
20,KS,67151,2,50,30,0
20,KS,67151,3,30,0,0
20,KS,67151,4,30,0,0
20,KS,67151,5,30,0,0
20,KS,67151,6,0,0,0
20,KS,67152,1,1460,1010,60
20,KS,67152,2,980,470,170
20,KS,67152,3,600,170,70
20,KS,67152,4,360,50,0
20,KS,67152,5,460,40,0
20,KS,67152,6,70,0,0
20,KS,67154,1,200,140,0
20,KS,67154,2,130,60,60
20,KS,67154,3,110,50,0
20,KS,67154,4,80,0,0
20,KS,67154,5,100,0,0
20,KS,67154,6,20,0,0
20,KS,67156,1,2270,1610,110
20,KS,67156,2,1670,790,310
20,KS,67156,3,890,280,80
20,KS,67156,4,620,100,0
20,KS,67156,5,740,90,0
20,KS,67156,6,160,0,0
20,KS,67202,1,370,320,0
20,KS,67202,2,370,310,60
20,KS,67202,3,220,190,0
20,KS,67202,4,110,70,0
20,KS,67202,5,100,60,0
20,KS,67202,6,50,0,0
20,KS,67203,1,5480,3930,330
20,KS,67203,2,4350,2460,830
20,KS,67203,3,2080,900,190
20,KS,67203,4,980,260,0
20,KS,67203,5,750,160,0
20,KS,67203,6,90,0,0
20,KS,67204,1,3640,2510,190
20,KS,67204,2,2790,1260,500
20,KS,67204,3,1470,460,170
20,KS,67204,4,760,120,0
20,KS,67204,5,980,110,0
20,KS,67204,6,320,30,0
20,KS,67205,1,2370,2000,90
20,KS,67205,2,1330,760,190
20,KS,67205,3,1170,470,90
20,KS,67205,4,1100,240,0
20,KS,67205,5,2480,220,0
20,KS,67205,6,860,50,0
20,KS,67206,1,2160,1780,110
20,KS,67206,2,1400,890,190
20,KS,67206,3,1000,540,50
20,KS,67206,4,750,270,0
20,KS,67206,5,1650,340,0
20,KS,67206,6,1230,140,0
20,KS,67207,1,4800,3400,410
20,KS,67207,2,3800,2050,800
20,KS,67207,3,1970,800,190
20,KS,67207,4,1250,310,0
20,KS,67207,5,1330,180,0
20,KS,67207,6,200,30,0
20,KS,67208,1,3210,2270,210
20,KS,67208,2,2210,1220,410
20,KS,67208,3,1140,530,90
20,KS,67208,4,600,170,0
20,KS,67208,5,720,130,0
20,KS,67208,6,240,30,0
20,KS,67209,1,1840,1380,90
20,KS,67209,2,1450,780,240
20,KS,67209,3,1150,420,100
20,KS,67209,4,820,170,0
20,KS,67209,5,1040,120,0
20,KS,67209,6,110,0,0
20,KS,67210,1,1400,820,80
20,KS,67210,2,1070,390,300
20,KS,67210,3,490,150,70
20,KS,67210,4,260,50,0
20,KS,67210,5,260,30,0
20,KS,67210,6,30,0,0
20,KS,67211,1,3910,2500,250
20,KS,67211,2,2710,1320,580
20,KS,67211,3,1000,370,110
20,KS,67211,4,380,100,0
20,KS,67211,5,260,50,0
20,KS,67211,6,20,0,0
20,KS,67212,1,6930,5330,410
20,KS,67212,2,5760,3360,960
20,KS,67212,3,3660,1470,320
20,KS,67212,4,2420,510,0
20,KS,67212,5,2730,280,0
20,KS,67212,6,370,40,0
20,KS,67213,1,3980,2540,280
20,KS,67213,2,2900,1470,570
20,KS,67213,3,1080,380,120
20,KS,67213,4,360,90,0
20,KS,67213,5,210,50,0
20,KS,67213,6,20,0,0
20,KS,67214,1,3270,1870,200
20,KS,67214,2,1720,720,360
20,KS,67214,3,470,140,70
20,KS,67214,4,120,40,0
20,KS,67214,5,90,30,0
20,KS,67214,6,0,0,0
20,KS,67215,1,760,590,40
20,KS,67215,2,580,310,110
20,KS,67215,3,540,200,50
20,KS,67215,4,460,80,0
20,KS,67215,5,600,50,0
20,KS,67215,6,50,0,0
20,KS,67216,1,4440,2800,300
20,KS,67216,2,3120,1340,680
20,KS,67216,3,1320,410,150
20,KS,67216,4,580,120,0
20,KS,67216,5,420,60,0
20,KS,67216,6,30,0,0
20,KS,67217,1,5450,3480,330
20,KS,67217,2,4150,2020,920
20,KS,67217,3,2160,730,270
20,KS,67217,4,1050,200,0
20,KS,67217,5,740,100,0
20,KS,67217,6,40,0,0
20,KS,67218,1,4370,2880,300
20,KS,67218,2,3040,1580,600
20,KS,67218,3,1310,570,140
20,KS,67218,4,640,190,0
20,KS,67218,5,640,110,0
20,KS,67218,6,160,30,0
20,KS,67219,1,2050,1330,110
20,KS,67219,2,1420,620,310
20,KS,67219,3,840,280,90
20,KS,67219,4,520,100,0
20,KS,67219,5,510,50,0
20,KS,67219,6,50,0,0
20,KS,67220,1,2090,1600,100
20,KS,67220,2,1450,800,260
20,KS,67220,3,1050,480,80
20,KS,67220,4,730,170,0
20,KS,67220,5,930,110,0
20,KS,67220,6,110,0,0
20,KS,67223,1,50,70,0
20,KS,67223,2,30,0,0
20,KS,67223,3,20,20,0
20,KS,67223,4,30,0,0
20,KS,67223,5,80,0,0
20,KS,67223,6,30,0,0
20,KS,67226,1,2820,2140,150
20,KS,67226,2,1950,1210,300
20,KS,67226,3,1400,710,70
20,KS,67226,4,1010,320,0
20,KS,67226,5,1980,320,0
20,KS,67226,6,700,90,0
20,KS,67227,1,50,40,0
20,KS,67227,2,30,30,0
20,KS,67227,3,20,0,0
20,KS,67227,4,20,0,0
20,KS,67227,5,50,0,0
20,KS,67227,6,20,0,0
20,KS,67228,1,200,180,0
20,KS,67228,2,80,40,0
20,KS,67228,3,70,40,0
20,KS,67228,4,80,0,0
20,KS,67228,5,330,30,0
20,KS,67228,6,220,0,0
20,KS,67230,1,1210,1060,40
20,KS,67230,2,540,310,80
20,KS,67230,3,550,240,40
20,KS,67230,4,500,110,0
20,KS,67230,5,1490,140,0
20,KS,67230,6,1200,60,0
20,KS,67232,1,60,50,0
20,KS,67232,2,0,0,0
20,KS,67232,3,30,0,0
20,KS,67232,4,0,0,0
20,KS,67232,5,50,0,0
20,KS,67232,6,0,0,0
20,KS,67235,1,1510,1310,50
20,KS,67235,2,930,540,140
20,KS,67235,3,830,280,60
20,KS,67235,4,890,170,0
20,KS,67235,5,1980,120,0
20,KS,67235,6,530,40,0
20,KS,67301,1,2020,1310,120
20,KS,67301,2,1350,620,290
20,KS,67301,3,770,210,110
20,KS,67301,4,450,70,0
20,KS,67301,5,500,60,0
20,KS,67301,6,100,0,0
20,KS,67330,1,220,150,0
20,KS,67330,2,160,70,60
20,KS,67330,3,120,30,0
20,KS,67330,4,80,0,0
20,KS,67330,5,90,0,0
20,KS,67330,6,0,0,0
20,KS,67333,1,410,260,0
20,KS,67333,2,290,140,70
20,KS,67333,3,190,40,20
20,KS,67333,4,110,20,0
20,KS,67333,5,130,0,0
20,KS,67333,6,0,0,0
20,KS,67335,1,540,320,40
20,KS,67335,2,370,160,90
20,KS,67335,3,240,50,50
20,KS,67335,4,100,20,0
20,KS,67335,5,140,0,0
20,KS,67335,6,0,0,0
20,KS,67336,1,310,180,0
20,KS,67336,2,160,70,50
20,KS,67336,3,70,0,0
20,KS,67336,4,40,0,0
20,KS,67336,5,40,0,0
20,KS,67336,6,0,0,0
20,KS,67337,1,1890,1190,60
20,KS,67337,2,1180,520,200
20,KS,67337,3,620,160,70
20,KS,67337,4,380,60,0
20,KS,67337,5,450,60,0
20,KS,67337,6,70,0,0
20,KS,67341,1,70,30,0
20,KS,67341,2,40,30,0
20,KS,67341,3,20,0,0
20,KS,67341,4,30,0,0
20,KS,67341,5,0,0,0
20,KS,67341,6,0,0,0
20,KS,67342,1,120,80,0
20,KS,67342,2,90,30,30
20,KS,67342,3,70,20,0
20,KS,67342,4,40,0,0
20,KS,67342,5,60,0,0
20,KS,67342,6,0,0,0
20,KS,67344,1,130,80,0
20,KS,67344,2,80,30,40
20,KS,67344,3,70,30,0
20,KS,67344,4,40,0,0
20,KS,67344,5,30,0,0
20,KS,67344,6,0,0,0
20,KS,67346,1,70,40,0
20,KS,67346,2,30,30,0
20,KS,67346,3,30,0,0
20,KS,67346,4,30,0,0
20,KS,67346,5,0,0,0
20,KS,67346,6,0,0,0
20,KS,67347,1,60,40,0
20,KS,67347,2,30,20,0
20,KS,67347,3,30,0,0
20,KS,67347,4,20,0,0
20,KS,67347,5,30,0,0
20,KS,67347,6,0,0,0
20,KS,67349,1,160,90,20
20,KS,67349,2,90,40,0
20,KS,67349,3,60,30,0
20,KS,67349,4,40,0,0
20,KS,67349,5,40,0,0
20,KS,67349,6,0,0,0
20,KS,67351,1,60,30,0
20,KS,67351,2,60,30,0
20,KS,67351,3,0,0,0
20,KS,67351,4,20,0,0
20,KS,67351,5,20,0,0
20,KS,67351,6,0,0,0
20,KS,67352,1,80,50,0
20,KS,67352,2,50,30,0
20,KS,67352,3,20,0,0
20,KS,67352,4,20,0,0
20,KS,67352,5,0,0,0
20,KS,67352,6,0,0,0
20,KS,67353,1,90,50,0
20,KS,67353,2,60,40,0
20,KS,67353,3,30,0,0
20,KS,67353,4,40,0,0
20,KS,67353,5,0,0,0
20,KS,67353,6,0,0,0
20,KS,67354,1,120,70,0
20,KS,67354,2,100,50,40
20,KS,67354,3,50,0,0
20,KS,67354,4,30,0,0
20,KS,67354,5,30,0,0
20,KS,67354,6,0,0,0
20,KS,67356,1,440,280,30
20,KS,67356,2,290,150,70
20,KS,67356,3,190,60,40
20,KS,67356,4,90,0,0
20,KS,67356,5,100,0,0
20,KS,67356,6,0,0,0
20,KS,67357,1,2200,1450,120
20,KS,67357,2,1600,780,300
20,KS,67357,3,700,200,90
20,KS,67357,4,380,50,0
20,KS,67357,5,380,40,0
20,KS,67357,6,100,0,0
20,KS,67360,1,50,30,0
20,KS,67360,2,40,20,0
20,KS,67360,3,40,0,0
20,KS,67360,4,0,0,0
20,KS,67360,5,0,0,0
20,KS,67360,6,0,0,0
20,KS,67361,1,270,160,0
20,KS,67361,2,200,90,50
20,KS,67361,3,100,40,0
20,KS,67361,4,50,0,0
20,KS,67361,5,80,0,0
20,KS,67361,6,0,0,0
20,KS,67401,1,8490,6220,520
20,KS,67401,2,6620,3580,1370
20,KS,67401,3,3490,1190,390
20,KS,67401,4,2230,340,0
20,KS,67401,5,2350,230,0
20,KS,67401,6,630,60,0
20,KS,67410,1,1580,1130,90
20,KS,67410,2,1230,590,240
20,KS,67410,3,740,210,90
20,KS,67410,4,470,60,0
20,KS,67410,5,480,60,0
20,KS,67410,6,110,0,0
20,KS,67416,1,160,120,0
20,KS,67416,2,120,50,30
20,KS,67416,3,90,30,0
20,KS,67416,4,70,20,0
20,KS,67416,5,90,0,0
20,KS,67416,6,0,0,0
20,KS,67420,1,720,530,0
20,KS,67420,2,510,270,90
20,KS,67420,3,320,120,40
20,KS,67420,4,200,0,0
20,KS,67420,5,240,40,0
20,KS,67420,6,60,0,0
20,KS,67422,1,190,150,0
20,KS,67422,2,160,90,50
20,KS,67422,3,100,40,0
20,KS,67422,4,90,0,0
20,KS,67422,5,100,0,0
20,KS,67422,6,0,0,0
20,KS,67423,1,50,50,0
20,KS,67423,2,50,0,0
20,KS,67423,3,0,0,0
20,KS,67423,4,20,0,0
20,KS,67423,5,0,0,0
20,KS,67423,6,0,0,0
20,KS,67425,1,120,90,0
20,KS,67425,2,90,50,30
20,KS,67425,3,50,0,0
20,KS,67425,4,20,0,0
20,KS,67425,5,40,0,0
20,KS,67425,6,0,0,0
20,KS,67427,1,60,60,0
20,KS,67427,2,40,0,0
20,KS,67427,3,20,0,0
20,KS,67427,4,40,0,0
20,KS,67427,5,0,0,0
20,KS,67427,6,0,0,0
20,KS,67428,1,200,150,0
20,KS,67428,2,150,80,20
20,KS,67428,3,130,40,20
20,KS,67428,4,90,0,0
20,KS,67428,5,100,0,0
20,KS,67428,6,0,0,0
20,KS,67430,1,110,80,0
20,KS,67430,2,90,50,20
20,KS,67430,3,50,20,0
20,KS,67430,4,30,0,0
20,KS,67430,5,20,0,0
20,KS,67430,6,0,0,0
20,KS,67431,1,330,240,0
20,KS,67431,2,280,130,70
20,KS,67431,3,180,40,20
20,KS,67431,4,140,20,0
20,KS,67431,5,160,0,0
20,KS,67431,6,0,0,0
20,KS,67432,1,990,700,40
20,KS,67432,2,680,320,100
20,KS,67432,3,470,110,60
20,KS,67432,4,290,30,0
20,KS,67432,5,280,40,0
20,KS,67432,6,60,0,0
20,KS,67436,1,90,60,0
20,KS,67436,2,60,30,0
20,KS,67436,3,40,0,0
20,KS,67436,4,30,0,0
20,KS,67436,5,30,0,0
20,KS,67436,6,0,0,0
20,KS,67437,1,210,140,0
20,KS,67437,2,120,70,30
20,KS,67437,3,80,40,0
20,KS,67437,4,30,0,0
20,KS,67437,5,60,0,0
20,KS,67437,6,0,0,0
20,KS,67438,1,50,40,0
20,KS,67438,2,40,20,0
20,KS,67438,3,30,0,0
20,KS,67438,4,30,0,0
20,KS,67438,5,0,0,0
20,KS,67438,6,0,0,0
20,KS,67439,1,420,320,20
20,KS,67439,2,370,200,60
20,KS,67439,3,220,50,30
20,KS,67439,4,160,40,0
20,KS,67439,5,120,0,0
20,KS,67439,6,40,0,0
20,KS,67441,1,170,100,0
20,KS,67441,2,130,60,60
20,KS,67441,3,80,30,0
20,KS,67441,4,50,0,0
20,KS,67441,5,40,0,0
20,KS,67441,6,0,0,0
20,KS,67443,1,220,160,0
20,KS,67443,2,170,90,40
20,KS,67443,3,150,40,0
20,KS,67443,4,130,20,0
20,KS,67443,5,150,0,0
20,KS,67443,6,0,0,0
20,KS,67444,1,80,40,0
20,KS,67444,2,50,30,0
20,KS,67444,3,60,0,0
20,KS,67444,4,0,0,0
20,KS,67444,5,30,0,0
20,KS,67444,6,0,0,0
20,KS,67445,1,120,80,0
20,KS,67445,2,80,40,0
20,KS,67445,3,40,20,0
20,KS,67445,4,40,0,0
20,KS,67445,5,0,0,0
20,KS,67445,6,0,0,0
20,KS,67446,1,100,70,0
20,KS,67446,2,50,40,0
20,KS,67446,3,50,0,0
20,KS,67446,4,40,0,0
20,KS,67446,5,30,0,0
20,KS,67446,6,0,0,0
20,KS,67447,1,40,50,0
20,KS,67447,2,30,0,0
20,KS,67447,3,30,0,0
20,KS,67447,4,20,0,0
20,KS,67447,5,0,0,0
20,KS,67447,6,0,0,0
20,KS,67448,1,200,140,0
20,KS,67448,2,150,70,60
20,KS,67448,3,100,40,0
20,KS,67448,4,60,0,0
20,KS,67448,5,90,0,0
20,KS,67448,6,0,0,0
20,KS,67449,1,430,280,0
20,KS,67449,2,360,180,90
20,KS,67449,3,180,40,30
20,KS,67449,4,130,40,0
20,KS,67449,5,130,0,0
20,KS,67449,6,0,0,0
20,KS,67450,1,80,50,0
20,KS,67450,2,70,50,0
20,KS,67450,3,40,0,0
20,KS,67450,4,20,0,0
20,KS,67450,5,40,0,0
20,KS,67450,6,0,0,0
20,KS,67451,1,140,90,0
20,KS,67451,2,100,50,20
20,KS,67451,3,70,40,0
20,KS,67451,4,50,0,0
20,KS,67451,5,60,0,0
20,KS,67451,6,0,0,0
20,KS,67454,1,90,60,20
20,KS,67454,2,70,40,0
20,KS,67454,3,50,20,0
20,KS,67454,4,30,0,0
20,KS,67454,5,30,0,0
20,KS,67454,6,0,0,0
20,KS,67455,1,270,190,0
20,KS,67455,2,230,100,70
20,KS,67455,3,120,40,0
20,KS,67455,4,80,30,0
20,KS,67455,5,70,0,0
20,KS,67455,6,0,0,0
20,KS,67456,1,700,550,30
20,KS,67456,2,480,270,70
20,KS,67456,3,300,100,40
20,KS,67456,4,280,40,0
20,KS,67456,5,320,30,0
20,KS,67456,6,50,0,0
20,KS,67457,1,130,90,30
20,KS,67457,2,70,40,0
20,KS,67457,3,60,20,0
20,KS,67457,4,50,0,0
20,KS,67457,5,70,0,0
20,KS,67457,6,0,0,0
20,KS,67458,1,50,50,0
20,KS,67458,2,30,0,0
20,KS,67458,3,40,0,0
20,KS,67458,4,0,0,0
20,KS,67458,5,0,0,0
20,KS,67458,6,0,0,0
20,KS,67460,1,2190,1680,90
20,KS,67460,2,1660,870,290
20,KS,67460,3,1180,420,140
20,KS,67460,4,850,130,0
20,KS,67460,5,1090,80,0
20,KS,67460,6,240,20,0
20,KS,67464,1,170,120,0
20,KS,67464,2,120,60,20
20,KS,67464,3,90,50,0
20,KS,67464,4,60,0,0
20,KS,67464,5,50,0,0
20,KS,67464,6,0,0,0
20,KS,67466,1,120,70,20
20,KS,67466,2,70,20,0
20,KS,67466,3,40,20,0
20,KS,67466,4,20,0,0
20,KS,67466,5,20,0,0
20,KS,67466,6,0,0,0
20,KS,67467,1,420,300,0
20,KS,67467,2,320,160,70
20,KS,67467,3,220,60,40
20,KS,67467,4,150,20,0
20,KS,67467,5,150,0,0
20,KS,67467,6,0,0,0
20,KS,67468,1,40,50,0
20,KS,67468,2,30,0,0
20,KS,67468,3,30,0,0
20,KS,67468,4,20,0,0
